BAIT	id	ms_uniprot_ac	ms_unique_pep	ms_spectral_counts	names	lengths	uniprot_id	Mass
Vector	FU000447	Q6DCA0		2	sp|Q6DCA0|AMERL_HUMAN	310	AMERL_HUMAN	34100
Vector	FU000447	P47756		6	sp|P47756|CAPZB_HUMAN	277	CAPZB_HUMAN	30470
Vector	FU000447	P24666		1	sp|P24666|PPAC_HUMAN	158	PPAC_HUMAN	17380
Vector	FU000447	P61978		12	sp|P61978|HNRPK_HUMAN	463	HNRPK_HUMAN	50930
Vector	FU000447	Q9UHX1		2	sp|Q9UHX1|PUF60_HUMAN	559	PUF60_HUMAN	61490
Vector	FU000447	P22314		2	sp|P22314|UBA1_HUMAN	1058	UBA1_HUMAN	116380
Vector	FU000447	O43396		4	sp|O43396|TXNL1_HUMAN	289	TXNL1_HUMAN	31790
Vector	FU000447	Q96T17		5	sp|Q96T17|MA7D2_HUMAN	732	MA7D2_HUMAN	80520
Vector	FU000447	P60981		5	sp|P60981|DEST_HUMAN	165	DEST_HUMAN	18150
Vector	FU000447	P52272		6	sp|P52272|HNRPM_HUMAN	730	HNRPM_HUMAN	80300
Vector	FU000447	P39019		3	sp|P39019|RS19_HUMAN	145	RS19_HUMAN	15950
Vector	FU000447	Q9Y285		1	sp|Q9Y285|SYFA_HUMAN	508	SYFA_HUMAN	55880
Vector	FU000447	O95336		5	sp|O95336|6PGL_HUMAN	258	6PGL_HUMAN	28380
Vector	FU000447	Q8IWQ3		6	sp|Q8IWQ3|BRSK2_HUMAN	736	BRSK2_HUMAN	80960
Vector	FU000447	P99999		2	sp|P99999|CYC_HUMAN	105	CYC_HUMAN	11550
Vector	FU000447	Q9NQ29		13	sp|Q9NQ29|LUC7L_HUMAN	371	LUC7L_HUMAN	40810
Vector	FU000447	P84090		2	sp|P84090|ERH_HUMAN	104	ERH_HUMAN	11440
Vector	FU000447	P68104		3	sp|P68104|EF1A1_HUMAN	462	EF1A1_HUMAN	50820
Vector	FU000447	Q96EP5		1	sp|Q96EP5|DAZP1_HUMAN	407	DAZP1_HUMAN	44770
Vector	FU000447	Q14807		4	sp|Q14807|KIF22_HUMAN	665	KIF22_HUMAN	73150
Vector	FU000447	Q8WUM4		2	sp|Q8WUM4|PDC6I_HUMAN	868	PDC6I_HUMAN	95480
Vector	FU000447	P35232		3	sp|P35232|PHB_HUMAN	272	PHB_HUMAN	29920
Vector	FU000447	Q8WWX9		1	sp|Q8WWX9|SELM_HUMAN	145	SELM_HUMAN	15950
Vector	FU000447	P60842		2	sp|P60842|IF4A1_HUMAN	406	IF4A1_HUMAN	44660
Vector	FU000447	P05204		10	sp|P05204|HMGN2_HUMAN	90	HMGN2_HUMAN	9900
Vector	FU000447	P78549		3	sp|P78549|NTH_HUMAN	312	NTH_HUMAN	34320
Vector	FU000447	Q02978		1	sp|Q02978|M2OM_HUMAN	314	M2OM_HUMAN	34540
Vector	FU000447	O43837		3	sp|O43837|IDH3B_HUMAN	385	IDH3B_HUMAN	42350
Vector	FU000447	P33992		3	sp|P33992|MCM5_HUMAN	734	MCM5_HUMAN	80740
Vector	FU000447	P62081		5	sp|P62081|RS7_HUMAN	194	RS7_HUMAN	21340
Vector	FU000447	Q8IXB1		21	sp|Q8IXB1|DJC10_HUMAN	793	DJC10_HUMAN	87230
Vector	FU000447	Q9NX08		2	sp|Q9NX08|COMD8_HUMAN	183	COMD8_HUMAN	20130
Vector	FU000447	A0A0U1RRE5		4	sp|A0A0U1RRE5|NBDY_HUMAN	68	NBDY_HUMAN	7480
Vector	FU000447	P25205		6	sp|P25205|MCM3_HUMAN	808	MCM3_HUMAN	88880
Vector	FU000447	Q04837		3	sp|Q04837|SSBP_HUMAN	148	SSBP_HUMAN	16280
Vector	FU000447	P30041		5	sp|P30041|PRDX6_HUMAN	224	PRDX6_HUMAN	24640
Vector	FU000447	O75400		8	sp|O75400|PR40A_HUMAN	957	PR40A_HUMAN	105270
Vector	FU000447	E9PAV3		5	sp|E9PAV3|NACAM_HUMAN	2078	NACAM_HUMAN	228580
Vector	FU000447	Q96F45		3	sp|Q96F45|ZN503_HUMAN	646	ZN503_HUMAN	71060
Vector	FU000447	Q9Y421		2	sp|Q9Y421|FA32A_HUMAN	112	FA32A_HUMAN	12320
Vector	FU000447	P13639		8	sp|P13639|EF2_HUMAN	858	EF2_HUMAN	94380
Vector	FU000447	P29372		12	sp|P29372|3MG_HUMAN	298	3MG_HUMAN	32780
Vector	FU000447	Q96H79		14	sp|Q96H79|ZCCHL_HUMAN	300	ZCCHL_HUMAN	33000
Vector	FU000447	P35659		10	sp|P35659|DEK_HUMAN	375	DEK_HUMAN	41250
Vector	FU000447	P63241		1	sp|P63241|IF5A1_HUMAN	154	IF5A1_HUMAN	16940
Vector	FU000447	O43677		2	sp|O43677|NDUC1_HUMAN	76	NDUC1_HUMAN	8360
Vector	FU000447	P62241		4	sp|P62241|RS8_HUMAN	208	RS8_HUMAN	22880
Vector	FU000447	P54886		4	sp|P54886|P5CS_HUMAN	795	P5CS_HUMAN	87450
Vector	FU000447	P62263		5	sp|P62263|RS14_HUMAN	151	RS14_HUMAN	16610
Vector	FU000447	Q9HB71		13	sp|Q9HB71|CYBP_HUMAN	228	CYBP_HUMAN	25080
Vector	FU000447	Q15056		1	sp|Q15056|IF4H_HUMAN	248	IF4H_HUMAN	27280
Vector	FU000447	P35268		11	sp|P35268|RL22_HUMAN	128	RL22_HUMAN	14080
Vector	FU000447	O75380		2	sp|O75380|NDUS6_HUMAN	124	NDUS6_HUMAN	13640
Vector	FU000447	Q9NQZ6		4	sp|Q9NQZ6|ZC4H2_HUMAN	224	ZC4H2_HUMAN	24640
Vector	FU000447	Q16630		7	sp|Q16630|CPSF6_HUMAN	551	CPSF6_HUMAN	60610
Vector	FU000447	P51571		2	sp|P51571|SSRD_HUMAN	173	SSRD_HUMAN	19030
Vector	FU000447	Q70Z53		8	sp|Q70Z53|F10C1_HUMAN	315	F10C1_HUMAN	34650
Vector	FU000447	Q96CP2		1	sp|Q96CP2|FWCH2_HUMAN	140	FWCH2_HUMAN	15400
Vector	FU000447	P35030		2	sp|P35030|TRY3_HUMAN	304	TRY3_HUMAN	33440
Vector	FU000447	P62273		1	sp|P62273|RS29_HUMAN	56	RS29_HUMAN	6160
Vector	FU000447	Q06830		7	sp|Q06830|PRDX1_HUMAN	199	PRDX1_HUMAN	21890
Vector	FU000447	Q9NS86		7	sp|Q9NS86|LANC2_HUMAN	450	LANC2_HUMAN	49500
Vector	FU000447	P27635		1	sp|P27635|RL10_HUMAN	214	RL10_HUMAN	23540
Vector	FU000447	P30086		6	sp|P30086|PEBP1_HUMAN	187	PEBP1_HUMAN	20570
Vector	FU000447	Q86VD1		1	sp|Q86VD1|MORC1_HUMAN	984	MORC1_HUMAN	108240
Vector	FU000447	Q96EV2		2	sp|Q96EV2|RBM33_HUMAN	1170	RBM33_HUMAN	128700
Vector	FU000447	Q00688		2	sp|Q00688|FKBP3_HUMAN	224	FKBP3_HUMAN	24640
Vector	FU000447	P50747		5	sp|P50747|BPL1_HUMAN	726	BPL1_HUMAN	79860
Vector	FU000447	P51617		1	sp|P51617|IRAK1_HUMAN	712	IRAK1_HUMAN	78320
Vector	FU000447	Q8IZQ5		4	sp|Q8IZQ5|SELH_HUMAN	122	SELH_HUMAN	13420
Vector	FU000447	Q96J01		2	sp|Q96J01|THOC3_HUMAN	351	THOC3_HUMAN	38610
Vector	FU000447	P84103		17	sp|P84103|SRSF3_HUMAN	164	SRSF3_HUMAN	18040
Vector	FU000447	P58546		4	sp|P58546|MTPN_HUMAN	118	MTPN_HUMAN	12980
Vector	FU000447	Q9UQ80		1	sp|Q9UQ80|PA2G4_HUMAN	394	PA2G4_HUMAN	43340
Vector	FU000447	P06733		20	sp|P06733|ENOA_HUMAN	434	ENOA_HUMAN	47740
Vector	FU000447	Q9BRX2		15	sp|Q9BRX2|PELO_HUMAN	385	PELO_HUMAN	42350
Vector	FU000447	Q9Y2X3		1	sp|Q9Y2X3|NOP58_HUMAN	529	NOP58_HUMAN	58190
Vector	FU000447	Q8IYL3		1	sp|Q8IYL3|CA174_HUMAN	243	CA174_HUMAN	26730
Vector	FU000447	O14545		1	sp|O14545|TRAD1_HUMAN	582	TRAD1_HUMAN	64020
Vector	FU000447	P43487		3	sp|P43487|RANG_HUMAN	201	RANG_HUMAN	22110
Vector	FU000447	Q8N1G4		10	sp|Q8N1G4|LRC47_HUMAN	583	LRC47_HUMAN	64130
Vector	FU000447	Q9BU76		16	sp|Q9BU76|MMTA2_HUMAN	263	MMTA2_HUMAN	28930
Vector	FU000447	P20155		3	sp|P20155|ISK2_HUMAN	84	ISK2_HUMAN	9240
Vector	FU000447	P49841		1	sp|P49841|GSK3B_HUMAN	420	GSK3B_HUMAN	46200
Vector	FU000447	O14757		1	sp|O14757|CHK1_HUMAN	476	CHK1_HUMAN	52360
Vector	FU000447	Q86U90		5	sp|Q86U90|YRDC_HUMAN	279	YRDC_HUMAN	30690
Vector	FU000447	Q9BV86		1	sp|Q9BV86|NTM1A_HUMAN	223	NTM1A_HUMAN	24530
Vector	FU000447	P62937		18	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
Vector	FU000447	Q8IYB5		2	sp|Q8IYB5|SMAP1_HUMAN	467	SMAP1_HUMAN	51370
Vector	FU000447	P49790		2	sp|P49790|NU153_HUMAN	1475	NU153_HUMAN	162250
Vector	FU000447	P15880		10	sp|P15880|RS2_HUMAN	293	RS2_HUMAN	32230
Vector	FU000447	Q9H910		5	sp|Q9H910|JUPI2_HUMAN	190	JUPI2_HUMAN	20900
Vector	FU000447	Q9BYC8		5	sp|Q9BYC8|RM32_HUMAN	188	RM32_HUMAN	20680
Vector	FU000447	P62857		3	sp|P62857|RS28_HUMAN	69	RS28_HUMAN	7590
Vector	FU000447	Q96CT7		8	sp|Q96CT7|CC124_HUMAN	223	CC124_HUMAN	24530
Vector	FU000447	Q8NC51		8	sp|Q8NC51|PAIRB_HUMAN	408	PAIRB_HUMAN	44880
Vector	FU000447	Q86SX6		4	sp|Q86SX6|GLRX5_HUMAN	157	GLRX5_HUMAN	17270
Vector	FU000447	P62269		7	sp|P62269|RS18_HUMAN	152	RS18_HUMAN	16720
Vector	FU000447	Q6P1Q9		1	sp|Q6P1Q9|MET2B_HUMAN	378	MET2B_HUMAN	41580
Vector	FU000447	P26885		3	sp|P26885|FKBP2_HUMAN	142	FKBP2_HUMAN	15620
Vector	FU000447	P61513		7	sp|P61513|RL37A_HUMAN	92	RL37A_HUMAN	10120
Vector	FU000447	O43583		1	sp|O43583|DENR_HUMAN	198	DENR_HUMAN	21780
Vector	FU000447	Q07955		1	sp|Q07955|SRSF1_HUMAN	248	SRSF1_HUMAN	27280
Vector	FU000447	Q9H773		1	sp|Q9H773|DCTP1_HUMAN	170	DCTP1_HUMAN	18700
Vector	FU000447	P18669		2	sp|P18669|PGAM1_HUMAN	254	PGAM1_HUMAN	27940
Vector	FU000447	O60841		1	sp|O60841|IF2P_HUMAN	1220	IF2P_HUMAN	134200
Vector	FU000447	O15042		70	sp|O15042|SR140_HUMAN	1029	SR140_HUMAN	113190
Vector	FU000447	Q13085		292	sp|Q13085|ACACA_HUMAN	2346	ACACA_HUMAN	258060
Vector	FU000447	Q15366		7	sp|Q15366|PCBP2_HUMAN	365	PCBP2_HUMAN	40150
Vector	FU000447	P61758		1	sp|P61758|PFD3_HUMAN	197	PFD3_HUMAN	21670
Vector	FU000447	Q9UHV9		2	sp|Q9UHV9|PFD2_HUMAN	154	PFD2_HUMAN	16940
Vector	FU000447	P14174		1	sp|P14174|MIF_HUMAN	115	MIF_HUMAN	12650
Vector	FU000447	P09622		1	sp|P09622|DLDH_HUMAN	509	DLDH_HUMAN	55990
Vector	FU000447	P00492		5	sp|P00492|HPRT_HUMAN	218	HPRT_HUMAN	23980
Vector	FU000447	P46783		1	sp|P46783|RS10_HUMAN	165	RS10_HUMAN	18150
Vector	FU000447	Q6KC79		3	sp|Q6KC79|NIPBL_HUMAN	2804	NIPBL_HUMAN	308440
Vector	FU000447	P83731		1	sp|P83731|RL24_HUMAN	157	RL24_HUMAN	17270
Vector	FU000447	Q9Y3E2		1	sp|Q9Y3E2|BOLA1_HUMAN	137	BOLA1_HUMAN	15070
Vector	FU000447	Q99661		1	sp|Q99661|KIF2C_HUMAN	725	KIF2C_HUMAN	79750
Vector	FU000447	P31689		2	sp|P31689|DNJA1_HUMAN	397	DNJA1_HUMAN	43670
Vector	FU000447	Q9BQ61		2	sp|Q9BQ61|TRIR_HUMAN	176	TRIR_HUMAN	19360
Vector	FU000447	Q13542		2	sp|Q13542|4EBP2_HUMAN	120	4EBP2_HUMAN	13200
Vector	FU000447	Q5SQI0		2	sp|Q5SQI0|ATAT_HUMAN	421	ATAT_HUMAN	46310
Vector	FU000447	P57060		3	sp|P57060|RWD2B_HUMAN	319	RWD2B_HUMAN	35090
Vector	FU000447	Q00013		2	sp|Q00013|EM55_HUMAN	466	EM55_HUMAN	51260
Vector	FU000447	Q9Y237		7	sp|Q9Y237|PIN4_HUMAN	131	PIN4_HUMAN	14410
Vector	FU000447	Q15464		6	sp|Q15464|SHB_HUMAN	509	SHB_HUMAN	55990
Vector	FU000447	P62244		2	sp|P62244|RS15A_HUMAN	130	RS15A_HUMAN	14300
Vector	FU000447	Q08170		1	sp|Q08170|SRSF4_HUMAN	494	SRSF4_HUMAN	54340
Vector	FU000447	P41223		1	sp|P41223|BUD31_HUMAN	144	BUD31_HUMAN	15840
Vector	FU000447	P30405		2	sp|P30405|PPIF_HUMAN	207	PPIF_HUMAN	22770
Vector	FU000447	Q9Y3D2		2	sp|Q9Y3D2|MSRB2_HUMAN	182	MSRB2_HUMAN	20020
Vector	FU000447	Q14061		7	sp|Q14061|COX17_HUMAN	63	COX17_HUMAN	6930
Vector	FU000447	O00244		9	sp|O00244|ATOX1_HUMAN	68	ATOX1_HUMAN	7480
Vector	FU000447	Q8NAV1		9	sp|Q8NAV1|PR38A_HUMAN	312	PR38A_HUMAN	34320
Vector	FU000447	P11586		11	sp|P11586|C1TC_HUMAN	935	C1TC_HUMAN	102850
Vector	FU000447	Q9NP64		20	sp|Q9NP64|NO40_HUMAN	241	NO40_HUMAN	26510
Vector	FU000447	O60547		3	sp|O60547|GMDS_HUMAN	372	GMDS_HUMAN	40920
Vector	FU000447	Q4G0J3		1	sp|Q4G0J3|LARP7_HUMAN	582	LARP7_HUMAN	64020
Vector	FU000447	Q9BRJ7		5	sp|Q9BRJ7|TIRR_HUMAN	211	TIRR_HUMAN	23210
Vector	FU000447	Q9HCC0		52	sp|Q9HCC0|MCCB_HUMAN	563	MCCB_HUMAN	61930
Vector	FU000447	P62633		14	sp|P62633|CNBP_HUMAN	177	CNBP_HUMAN	19470
Vector	FU000447	Q9NZW5		3	sp|Q9NZW5|MPP6_HUMAN	540	MPP6_HUMAN	59400
Vector	FU000447	Q15084		9	sp|Q15084|PDIA6_HUMAN	440	PDIA6_HUMAN	48400
Vector	FU000447	P50991		1	sp|P50991|TCPD_HUMAN	539	TCPD_HUMAN	59290
Vector	FU000447	Q9BSD7		4	sp|Q9BSD7|NTPCR_HUMAN	190	NTPCR_HUMAN	20900
Vector	FU000447	P11021		17	sp|P11021|BIP_HUMAN	654	BIP_HUMAN	71940
Vector	FU000447	Q96EK7		1	sp|Q96EK7|F120B_HUMAN	910	F120B_HUMAN	100100
Vector	FU000447	Q13442		13	sp|Q13442|HAP28_HUMAN	181	HAP28_HUMAN	19910
Vector	FU000447	P57721		2	sp|P57721|PCBP3_HUMAN	371	PCBP3_HUMAN	40810
Vector	FU000447	P52907		3	sp|P52907|CAZA1_HUMAN	286	CAZA1_HUMAN	31460
Vector	FU000447	P26368		16	sp|P26368|U2AF2_HUMAN	475	U2AF2_HUMAN	52250
Vector	FU000447	O60716		1	sp|O60716|CTND1_HUMAN	968	CTND1_HUMAN	106480
Vector	FU000447	Q5VTL8		20	sp|Q5VTL8|PR38B_HUMAN	546	PR38B_HUMAN	60060
Vector	FU000447	Q71UM5		6	sp|Q71UM5|RS27L_HUMAN	84	RS27L_HUMAN	9240
Vector	FU000447	Q13541		4	sp|Q13541|4EBP1_HUMAN	118	4EBP1_HUMAN	12980
Vector	FU000447	P25398		9	sp|P25398|RS12_HUMAN	132	RS12_HUMAN	14520
Vector	FU000447	P62861		4	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
Vector	FU000447	Q5VTB9		7	sp|Q5VTB9|RN220_HUMAN	566	RN220_HUMAN	62260
Vector	FU000447	O75340		7	sp|O75340|PDCD6_HUMAN	191	PDCD6_HUMAN	21010
Vector	FU000447	O43684		2	sp|O43684|BUB3_HUMAN	328	BUB3_HUMAN	36080
Vector	FU000447	Q9H1B7		2	sp|Q9H1B7|I2BPL_HUMAN	796	I2BPL_HUMAN	87560
Vector	FU000447	P62750		1	sp|P62750|RL23A_HUMAN	156	RL23A_HUMAN	17160
Vector	FU000447	Q08209		1	sp|Q08209|PP2BA_HUMAN	521	PP2BA_HUMAN	57310
Vector	FU000447	Q9P2E9		1	sp|Q9P2E9|RRBP1_HUMAN	1410	RRBP1_HUMAN	155100
Vector	FU000447	Q92841		10	sp|Q92841|DDX17_HUMAN	729	DDX17_HUMAN	80190
Vector	FU000447	P16152		9	sp|P16152|CBR1_HUMAN	277	CBR1_HUMAN	30470
Vector	FU000447	O43175		3	sp|O43175|SERA_HUMAN	533	SERA_HUMAN	58630
Vector	FU000447	P11387		7	sp|P11387|TOP1_HUMAN	765	TOP1_HUMAN	84150
Vector	FU000447	Q9H7C9		3	sp|Q9H7C9|AAMDC_HUMAN	122	AAMDC_HUMAN	13420
Vector	FU000447	Q9HA64		5	sp|Q9HA64|KT3K_HUMAN	309	KT3K_HUMAN	33990
Vector	FU000447	Q9Y383		41	sp|Q9Y383|LC7L2_HUMAN	392	LC7L2_HUMAN	43120
Vector	FU000447	Q96I25		36	sp|Q96I25|SPF45_HUMAN	401	SPF45_HUMAN	44110
Vector	FU000447	Q99623		5	sp|Q99623|PHB2_HUMAN	299	PHB2_HUMAN	32890
Vector	FU000447	Q9GZN7		1	sp|Q9GZN7|ROGDI_HUMAN	287	ROGDI_HUMAN	31570
Vector	FU000447	Q8WUA2		14	sp|Q8WUA2|PPIL4_HUMAN	492	PPIL4_HUMAN	54120
Vector	FU000447	Q9Y2V2		6	sp|Q9Y2V2|CHSP1_HUMAN	147	CHSP1_HUMAN	16170
Vector	FU000447	Q00059		1	sp|Q00059|TFAM_HUMAN	246	TFAM_HUMAN	27060
Vector	FU000447	Q8N684		2	sp|Q8N684|CPSF7_HUMAN	471	CPSF7_HUMAN	51810
Vector	FU000447	Q9Y314		10	sp|Q9Y314|NOSIP_HUMAN	301	NOSIP_HUMAN	33110
Vector	FU000447	Q9HCG8		2	sp|Q9HCG8|CWC22_HUMAN	908	CWC22_HUMAN	99880
Vector	FU000447	P05114		3	sp|P05114|HMGN1_HUMAN	100	HMGN1_HUMAN	11000
Vector	FU000447	Q16775		1	sp|Q16775|GLO2_HUMAN	308	GLO2_HUMAN	33880
Vector	FU000447	Q86X55		2	sp|Q86X55|CARM1_HUMAN	608	CARM1_HUMAN	66880
Vector	FU000447	P05165		66	sp|P05165|PCCA_HUMAN	728	PCCA_HUMAN	80080
Vector	FU000447	Q9H3K6		11	sp|Q9H3K6|BOLA2_HUMAN	86	BOLA2_HUMAN	9460
Vector	FU000447	P60468		1	sp|P60468|SC61B_HUMAN	96	SC61B_HUMAN	10560
Vector	FU000447	Q9Y4X0		6	sp|Q9Y4X0|AMMR1_HUMAN	333	AMMR1_HUMAN	36630
Vector	FU000447	O95881		9	sp|O95881|TXD12_HUMAN	172	TXD12_HUMAN	18920
Vector	FU000447	O15235		2	sp|O15235|RT12_HUMAN	138	RT12_HUMAN	15180
Vector	FU000447	Q8ND56		1	sp|Q8ND56|LS14A_HUMAN	463	LS14A_HUMAN	50930
Vector	FU000447	Q9BY42		2	sp|Q9BY42|RTF2_HUMAN	306	RTF2_HUMAN	33660
Vector	FU000447	Q99615		1	sp|Q99615|DNJC7_HUMAN	494	DNJC7_HUMAN	54340
Vector	FU000447	Q3MHD2		2	sp|Q3MHD2|LSM12_HUMAN	195	LSM12_HUMAN	21450
Vector	FU000447	P35637		5	sp|P35637|FUS_HUMAN	526	FUS_HUMAN	57860
Vector	FU000447	Q8IWX8		37	sp|Q8IWX8|CHERP_HUMAN	916	CHERP_HUMAN	100760
Vector	FU000447	Q5T440		6	sp|Q5T440|CAF17_HUMAN	356	CAF17_HUMAN	39160
Vector	FU000447	P42766		4	sp|P42766|RL35_HUMAN	123	RL35_HUMAN	13530
Vector	FU000447	P26641		2	sp|P26641|EF1G_HUMAN	437	EF1G_HUMAN	48070
Vector	FU000447	Q9Y388		2	sp|Q9Y388|RBMX2_HUMAN	322	RBMX2_HUMAN	35420
Vector	FU000447	P32121		19	sp|P32121|ARRB2_HUMAN	409	ARRB2_HUMAN	44990
Vector	FU000447	P07195		2	sp|P07195|LDHB_HUMAN	334	LDHB_HUMAN	36740
Vector	FU000447	Q9UQ35		8	sp|Q9UQ35|SRRM2_HUMAN	2752	SRRM2_HUMAN	302720
Vector	FU000447	Q9UFW8		3	sp|Q9UFW8|CGBP1_HUMAN	167	CGBP1_HUMAN	18370
Vector	FU000447	Q96HS1		1	sp|Q96HS1|PGAM5_HUMAN	289	PGAM5_HUMAN	31790
Vector	FU000447	Q01844		6	sp|Q01844|EWS_HUMAN	656	EWS_HUMAN	72160
Vector	FU000447	Q9Y5V0		1	sp|Q9Y5V0|ZN706_HUMAN	76	ZN706_HUMAN	8360
Vector	FU000447	P30048		3	sp|P30048|PRDX3_HUMAN	256	PRDX3_HUMAN	28160
Vector	FU000447	Q8IWZ3		1	sp|Q8IWZ3|ANKH1_HUMAN	2542	ANKH1_HUMAN	279620
Vector	FU000447	Q9HCJ3		2	sp|Q9HCJ3|RAVR2_HUMAN	691	RAVR2_HUMAN	76010
Vector	FU000447	Q969H8		1	sp|Q969H8|MYDGF_HUMAN	173	MYDGF_HUMAN	19030
Vector	FU000447	P08865		5	sp|P08865|RSSA_HUMAN	295	RSSA_HUMAN	32450
Vector	FU000447	P32969		7	sp|P32969|RL9_HUMAN	192	RL9_HUMAN	21120
Vector	FU000447	P30101		10	sp|P30101|PDIA3_HUMAN	505	PDIA3_HUMAN	55550
Vector	FU000447	O75223		2	sp|O75223|GGCT_HUMAN	188	GGCT_HUMAN	20680
Vector	FU000447	Q7Z5L9		17	sp|Q7Z5L9|I2BP2_HUMAN	587	I2BP2_HUMAN	64570
Vector	FU000447	P42677		8	sp|P42677|RS27_HUMAN	84	RS27_HUMAN	9240
Vector	FU000447	O00763		18	sp|O00763|ACACB_HUMAN	2458	ACACB_HUMAN	270380
Vector	FU000447	P18621		1	sp|P18621|RL17_HUMAN	184	RL17_HUMAN	20240
Vector	FU000447	Q9BWS9		3	sp|Q9BWS9|CHID1_HUMAN	393	CHID1_HUMAN	43230
Vector	FU000447	P22061		32	sp|P22061|PIMT_HUMAN	227	PIMT_HUMAN	24970
Vector	FU000447	P49674		1	sp|P49674|KC1E_HUMAN	416	KC1E_HUMAN	45760
Vector	FU000447	P46109		33	sp|P46109|CRKL_HUMAN	303	CRKL_HUMAN	33330
Vector	FU000447	P62280		7	sp|P62280|RS11_HUMAN	158	RS11_HUMAN	17380
Vector	FU000447	Q9HC38		6	sp|Q9HC38|GLOD4_HUMAN	313	GLOD4_HUMAN	34430
Vector	FU000447	Q9BWE0		1	sp|Q9BWE0|REPI1_HUMAN	567	REPI1_HUMAN	62370
Vector	FU000447	P62847		1	sp|P62847|RS24_HUMAN	133	RS24_HUMAN	14630
Vector	FU000447	P62913		11	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
Vector	FU000447	P62979		5	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
Vector	FU000447	Q8NBS9		13	sp|Q8NBS9|TXND5_HUMAN	432	TXND5_HUMAN	47520
Vector	FU000447	Q7RTV0		1	sp|Q7RTV0|PHF5A_HUMAN	110	PHF5A_HUMAN	12100
Vector	FU000447	P55769		4	sp|P55769|NH2L1_HUMAN	128	NH2L1_HUMAN	14080
Vector	FU000447	Q7Z739		1	sp|Q7Z739|YTHD3_HUMAN	585	YTHD3_HUMAN	64350
Vector	FU000447	Q9H0S4		1	sp|Q9H0S4|DDX47_HUMAN	455	DDX47_HUMAN	50050
Vector	FU000447	Q9H857		2	sp|Q9H857|NT5D2_HUMAN	520	NT5D2_HUMAN	57200
Vector	FU000447	Q8IYB3		1	sp|Q8IYB3|SRRM1_HUMAN	904	SRRM1_HUMAN	99440
Vector	FU000447	Q9NYU2		5	sp|Q9NYU2|UGGG1_HUMAN	1555	UGGG1_HUMAN	171050
Vector	FU000447	Q13642		6	sp|Q13642|FHL1_HUMAN	323	FHL1_HUMAN	35530
Vector	FU000447	O00571		7	sp|O00571|DDX3X_HUMAN	662	DDX3X_HUMAN	72820
Vector	FU000447	Q7L014		24	sp|Q7L014|DDX46_HUMAN	1031	DDX46_HUMAN	113410
Vector	FU000447	P10599		24	sp|P10599|THIO_HUMAN	105	THIO_HUMAN	11550
Vector	FU000447	Q8WWM7		7	sp|Q8WWM7|ATX2L_HUMAN	1075	ATX2L_HUMAN	118250
Vector	FU000447	P23528		6	sp|P23528|COF1_HUMAN	166	COF1_HUMAN	18260
Vector	FU000447	P07737		2	sp|P07737|PROF1_HUMAN	140	PROF1_HUMAN	15400
Vector	FU000447	Q05519		3	sp|Q05519|SRS11_HUMAN	484	SRS11_HUMAN	53240
Vector	FU000447	P62805		1	sp|P62805|H4_HUMAN	103	H4_HUMAN	11330
Vector	FU000447	O00170		6	sp|O00170|AIP_HUMAN	330	AIP_HUMAN	36300
Vector	FU000447	Q96LB3		3	sp|Q96LB3|IFT74_HUMAN	600	IFT74_HUMAN	66000
Vector	FU000447	Q9NSD9		4	sp|Q9NSD9|SYFB_HUMAN	589	SYFB_HUMAN	64790
Vector	FU000447	P25786		1	sp|P25786|PSA1_HUMAN	263	PSA1_HUMAN	28930
Vector	FU000447	Q9UMS0		1	sp|Q9UMS0|NFU1_HUMAN	254	NFU1_HUMAN	27940
Vector	FU000447	Q96C57		2	sp|Q96C57|CL043_HUMAN	262	CL043_HUMAN	28820
Vector	FU000447	Q6NTE8		2	sp|Q6NTE8|MRNIP_HUMAN	343	MRNIP_HUMAN	37730
Vector	FU000447	Q9H1K1		1	sp|Q9H1K1|ISCU_HUMAN	167	ISCU_HUMAN	18370
Vector	FU000447	P17844		12	sp|P17844|DDX5_HUMAN	614	DDX5_HUMAN	67540
Vector	FU000447	Q4VCS5		2	sp|Q4VCS5|AMOT_HUMAN	1084	AMOT_HUMAN	119240
Vector	FU000447	O43734		5	sp|O43734|CIKS_HUMAN	574	CIKS_HUMAN	63140
Vector	FU000447	Q9UKT4		1	sp|Q9UKT4|FBX5_HUMAN	447	FBX5_HUMAN	49170
Vector	FU000447	Q14677		1	sp|Q14677|EPN4_HUMAN	625	EPN4_HUMAN	68750
Vector	FU000447	Q8IWS0		20	sp|Q8IWS0|PHF6_HUMAN	365	PHF6_HUMAN	40150
Vector	FU000447	P63244		5	sp|P63244|RACK1_HUMAN	317	RACK1_HUMAN	34870
Vector	FU000447	Q9H2U1		2	sp|Q9H2U1|DHX36_HUMAN	1008	DHX36_HUMAN	110880
Vector	FU000447	P22102		7	sp|P22102|PUR2_HUMAN	1010	PUR2_HUMAN	111100
Vector	FU000447	P23921		1	sp|P23921|RIR1_HUMAN	792	RIR1_HUMAN	87120
Vector	FU000447	P25705		2	sp|P25705|ATPA_HUMAN	553	ATPA_HUMAN	60830
